class,ruletype,"linguistic pattern","order of arguments",patterntype,subject,predicate,object,condAB,condBA,supA,supB,supAB,AllConf,Coherence,Cosine,IR,Kulczynski,MaxConf,string
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"was first published in",so,fourgram,,http://dbpedia.org/property/pubDate,,0.0265003897116134,1,34,1283,34,0.0265003897116134,0.0258162490508732,0.162789402946302,0.973499610288387,0.513250194855807,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'was first published in' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"was published on November",so,fourgram,,http://dbpedia.org/property/pubDate,,0.00389711613406079,1,5,1283,5,0.00389711613406079,0.00388198757763975,0.0624268863075902,0.996102883865939,0.50194855806703,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'was published on November' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"is a young adult",so,fourgram,,http://dbpedia.org/property/pubDate,,0.00623538581449727,1,8,1283,8,0.00623538581449727,0.00619674670797831,0.0789644591857455,0.993764614185503,0.503117692907249,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'is a young adult' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"is a book by",so,fourgram,,http://dbpedia.org/property/pubDate,,0.00857365549493375,1,11,1283,11,0.00857365549493375,0.00850077279752705,0.0925940359576887,0.991426344505066,0.504286827747467,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'is a book by' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"young adult novel by",so,fourgram,,http://dbpedia.org/property/pubDate,,0.00467653936087295,1,6,1283,6,0.00467653936087295,0.00465477114041893,0.0683852276509551,0.995323460639127,0.502338269680436,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'young adult novel by' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"a book written by",so,fourgram,,http://dbpedia.org/property/pubDate,,0.00545596258768511,1,7,1283,7,0.00545596258768511,0.00542635658914729,0.0738644880012385,0.994544037412315,0.502727981293843,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'a book written by' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p," first published in",so,fourgram,,http://dbpedia.org/property/pubDate,,0.00389711613406079,1,5,1283,5,0.00389711613406079,0.00388198757763975,0.0624268863075902,0.996102883865939,0.50194855806703,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { ' first published in' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"is a novel by",so,fourgram,,http://dbpedia.org/property/pubDate,,0.014809041309431,1,19,1283,19,0.014809041309431,0.0145929339477727,0.12169240448537,0.985190958690569,0.507404520654716,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'is a novel by' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"a young adult novel",so,fourgram,,http://dbpedia.org/property/pubDate,,0.00545596258768511,1,7,1283,7,0.00545596258768511,0.00542635658914729,0.0738644880012385,0.994544037412315,0.502727981293843,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'a young adult novel' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"is a collection of",so,fourgram,,http://dbpedia.org/property/pubDate,,0.00545596258768511,1,7,1283,7,0.00545596258768511,0.00542635658914729,0.0738644880012385,0.994544037412315,0.502727981293843,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'is a collection of' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"a novel written by",so,fourgram,,http://dbpedia.org/property/pubDate,,0.00389711613406079,1,5,1283,5,0.00389711613406079,0.00388198757763975,0.0624268863075902,0.996102883865939,0.50194855806703,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'a novel written by' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"was first published by",so,fourgram,,http://dbpedia.org/property/pubDate,,0.00545596258768511,1,7,1283,7,0.00545596258768511,0.00542635658914729,0.0738644880012385,0.994544037412315,0.502727981293843,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'was first published by' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"is a book of",so,fourgram,,http://dbpedia.org/property/pubDate,,0.00389711613406079,1,5,1283,5,0.00389711613406079,0.00388198757763975,0.0624268863075902,0.996102883865939,0.50194855806703,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'is a book of' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"is a novel written",so,fourgram,,http://dbpedia.org/property/pubDate,,0.00389711613406079,1,5,1283,5,0.00389711613406079,0.00388198757763975,0.0624268863075902,0.996102883865939,0.50194855806703,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'is a novel written' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"was originally published in",so,fourgram,,http://dbpedia.org/property/pubDate,,0.00389711613406079,1,5,1283,5,0.00389711613406079,0.00388198757763975,0.0624268863075902,0.996102883865939,0.50194855806703,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'was originally published in' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p," was first published in ",so,exact_string,,http://dbpedia.org/property/pubDate,,0.0163678877630553,1,21,1283,21,0.0163678877630553,0.0161042944785276,0.127937046093207,0.983632112236945,0.508183943881528,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { ' was first published in ' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p," is an ",so,exact_string,,http://dbpedia.org/property/pubDate,,0.00545596258768511,1,7,1283,7,0.00545596258768511,0.00542635658914729,0.0738644880012385,0.994544037412315,0.502727981293843,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { ' is an ' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p," was released on ",so,exact_string,,http://dbpedia.org/property/pubDate,,0.00389711613406079,1,5,1283,5,0.00389711613406079,0.00388198757763975,0.0624268863075902,0.996102883865939,0.50194855806703,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { ' was released on ' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p," is a ",so,exact_string,,http://dbpedia.org/property/pubDate,,0.104442712392829,1,134,1283,134,0.104442712392829,0.0945659844742414,0.323175977437726,0.895557287607171,0.552221356196415,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { ' is a ' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p," was published in ",so,exact_string,,http://dbpedia.org/property/pubDate,,0.0171473109898675,1,22,1283,22,0.0171473109898675,0.0168582375478927,0.130947741446225,0.982852689010133,0.508573655494934,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { ' was published in ' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p," was published on ",so,exact_string,,http://dbpedia.org/property/pubDate,,0.0155884645362432,1,20,1283,20,0.0155884645362432,0.0153491941673062,0.12485377261518,0.984411535463757,0.507794232268122,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { ' was published on ' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,", first published in ",so,exact_string,,http://dbpedia.org/property/pubDate,,0.00389711613406079,1,5,1283,5,0.00389711613406079,0.00388198757763975,0.0624268863075902,0.996102883865939,0.50194855806703,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { ', first published in ' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,originally,so,onegram,,http://dbpedia.org/property/pubDate,,0.00701480904130943,1,9,1283,9,0.00701480904130943,0.00696594427244582,0.0837544568444535,0.992985190958691,0.503507404520655,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'originally' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,September,so,onegram,,http://dbpedia.org/property/pubDate,,0.00467653936087295,1,6,1283,6,0.00467653936087295,0.00465477114041893,0.0683852276509551,0.995323460639127,0.502338269680436,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'September' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,November,so,onegram,,http://dbpedia.org/property/pubDate,,0.0101325019485581,1,13,1283,13,0.0101325019485581,0.0100308641975309,0.100660329567104,0.989867498051442,0.505066250974279,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'November' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,January,so,onegram,,http://dbpedia.org/property/pubDate,,0.00779423226812159,1,10,1283,10,0.00779423226812159,0.00773395204949729,0.0882849492729174,0.992205767731879,0.503897116134061,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'January' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,published,so,onegram,,http://dbpedia.org/property/pubDate,,0.189399844115355,1,243,1283,243,0.189399844115355,0.159239842726081,0.435200923844785,0.810600155884645,0.594699922057677,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'published' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,non-fiction,so,onegram,,http://dbpedia.org/property/pubDate,,0.00389711613406079,1,5,1283,5,0.00389711613406079,0.00388198757763975,0.0624268863075902,0.996102883865939,0.50194855806703,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'non-fiction' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,Press,so,onegram,,http://dbpedia.org/property/pubDate,,0.00623538581449727,1,8,1283,8,0.00623538581449727,0.00619674670797831,0.0789644591857455,0.993764614185503,0.503117692907249,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'Press' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,young,so,onegram,,http://dbpedia.org/property/pubDate,,0.00779423226812159,1,10,1283,10,0.00779423226812159,0.00773395204949729,0.0882849492729174,0.992205767731879,0.503897116134061,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'young' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,children's,so,onegram,,http://dbpedia.org/property/pubDate,,0.00701480904130943,1,9,1283,9,0.00701480904130943,0.00696594427244582,0.0837544568444535,0.992985190958691,0.503507404520655,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'children's' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,Spanish,so,onegram,,http://dbpedia.org/property/pubDate,,0.00389711613406079,1,5,1283,5,0.00389711613406079,0.00388198757763975,0.0624268863075902,0.996102883865939,0.50194855806703,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'Spanish' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,released,so,onegram,,http://dbpedia.org/property/pubDate,,0.0171473109898675,1,22,1283,22,0.0171473109898675,0.0168582375478927,0.130947741446225,0.982852689010133,0.508573655494934,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'released' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,title,so,onegram,,http://dbpedia.org/property/pubDate,,0.00389711613406079,1,5,1283,5,0.00389711613406079,0.00388198757763975,0.0624268863075902,0.996102883865939,0.50194855806703,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'title' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,Life,so,onegram,,http://dbpedia.org/property/pubDate,,0.00389711613406079,1,5,1283,5,0.00389711613406079,0.00388198757763975,0.0624268863075902,0.996102883865939,0.50194855806703,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'Life' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,Books,so,onegram,,http://dbpedia.org/property/pubDate,,0.0140296180826189,1,18,1283,18,0.0140296180826189,0.0138355111452729,0.118446688778618,0.985970381917381,0.507014809041309,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'Books' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,short,so,onegram,,http://dbpedia.org/property/pubDate,,0.00545596258768511,1,7,1283,7,0.00545596258768511,0.00542635658914729,0.0738644880012385,0.994544037412315,0.502727981293843,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'short' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,April,so,onegram,,http://dbpedia.org/property/pubDate,,0.00389711613406079,1,5,1283,5,0.00389711613406079,0.00388198757763975,0.0624268863075902,0.996102883865939,0.50194855806703,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'April' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,book,so,onegram,,http://dbpedia.org/property/pubDate,,0.0405300077942323,1,52,1283,52,0.0405300077942323,0.0389513108614232,0.201320659134209,0.959469992205768,0.520265003897116,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'book' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,first,so,onegram,,http://dbpedia.org/property/pubDate,,0.0662509742790335,1,85,1283,85,0.0662509742790335,0.0621345029239766,0.257392646124619,0.933749025720967,0.533125487139517,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'first' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,series,so,onegram,,http://dbpedia.org/property/pubDate,,0.00467653936087295,1,6,1283,6,0.00467653936087295,0.00465477114041893,0.0683852276509551,0.995323460639127,0.502338269680436,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'series' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,writer,so,onegram,,http://dbpedia.org/property/pubDate,,0.00623538581449727,1,8,1283,8,0.00623538581449727,0.00619674670797831,0.0789644591857455,0.993764614185503,0.503117692907249,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'writer' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,collection,so,onegram,,http://dbpedia.org/property/pubDate,,0.00623538581449727,1,8,1283,8,0.00623538581449727,0.00619674670797831,0.0789644591857455,0.993764614185503,0.503117692907249,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'collection' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,British,so,onegram,,http://dbpedia.org/property/pubDate,,0.00545596258768511,1,7,1283,7,0.00545596258768511,0.00542635658914729,0.0738644880012385,0.994544037412315,0.502727981293843,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'British' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,American,so,onegram,,http://dbpedia.org/property/pubDate,,0.0109119251753702,1,14,1283,14,0.0109119251753702,0.0107941403238242,0.104460160709096,0.98908807482463,0.505455962587685,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'American' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,novel,so,onegram,,http://dbpedia.org/property/pubDate,,0.0607950116913484,1,78,1283,78,0.0607950116913484,0.0573108008817046,0.246566444779796,0.939204988308652,0.530397505845674,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'novel' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"\""The",so,onegram,,http://dbpedia.org/property/pubDate,,0.00389711613406079,1,5,1283,5,0.00389711613406079,0.00388198757763975,0.0624268863075902,0.996102883865939,0.50194855806703,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { '\""The' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,February,so,onegram,,http://dbpedia.org/property/pubDate,,0.00389711613406079,1,5,1283,5,0.00389711613406079,0.00388198757763975,0.0624268863075902,0.996102883865939,0.50194855806703,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'February' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,adult,so,onegram,,http://dbpedia.org/property/pubDate,,0.00779423226812159,1,10,1283,10,0.00779423226812159,0.00773395204949729,0.0882849492729174,0.992205767731879,0.503897116134061,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'adult' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,Smith,so,onegram,,http://dbpedia.org/property/pubDate,,0.00389711613406079,1,5,1283,5,0.00389711613406079,0.00388198757763975,0.0624268863075902,0.996102883865939,0.50194855806703,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'Smith' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,Published,so,onegram,,http://dbpedia.org/property/pubDate,,0.00389711613406079,1,5,1283,5,0.00389711613406079,0.00388198757763975,0.0624268863075902,0.996102883865939,0.50194855806703,1,"{ dbo:Book in c_e and exists o : (e, dbp:pubDate, o) in G } => { 'Published' in l_e(c,p,so) }"
